"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"183",294,4,"median_age log_median_income native asian",0.676649785787414,0.647907544524073,0.446440563381388,132.865990994544,319.437777640905,169.425982652796,330.909915673474,1524.94785669029,33.5001253920706,0.395205817370939,0.692151351075839
"181",295,4,"median_age log_median_income black pres_swing",0.674199664121082,0.645239634265178,0.588157696687998,134.175848515248,319.815214477501,169.775474027034,331.28735251007,1536.50284450065,33.7539659013395,0.398200410518678,0.697395989697098
"258",296,4,"median_age college pres_swing log_density",0.673574248929892,0.644558626612549,0.591953157035411,134.510201214136,319.911103831728,169.864294266668,331.383241864297,1539.45235717584,33.8187609328752,0.398964806863465,0.698734730018083
"176",297,4,"median_age log_median_income black native",0.672812541226092,0.6437292115573,0.581672186367826,134.91741714064,320.027641875506,169.972257548709,331.499779908075,1543.04463724642,33.8976763084272,0.399895782945888,0.700365212984034
"336",298,4,"black asian college pres_swing",0.672152721105066,0.64301074075885,0.614327930175734,135.270163030656,320.12837246371,170.065591129934,331.600510496279,1546.15640657619,33.9660358016918,0.400702229760475,0.701777599208508
"193",299,4,"median_age log_median_income asian log_density",0.671844500592968,0.642675122867898,0.46883880536734,135.434940544097,320.175357102339,170.10913016004,331.647495134907,1547.61000143604,33.9979684411331,0.401078943719706,0.702437364486221
"280",300,4,"log_median_income black pres_swing log_density",0.670648428870228,0.641372733658693,0.578839969088241,136.074371460064,320.357267395879,170.277727897133,331.829405428447,1553.25078016409,34.121885330402,0.40254080915861,0.704997630793431
"265",301,4,"log_median_income black native log_density",0.659716828027399,0.629469434963168,0.562810572296042,141.91850555923,321.989884608273,171.792824879697,333.462022640842,1604.80516467582,35.2544344454928,0.415901654633179,0.728397405898611
"270",302,4,"log_median_income black asian log_density",0.658331337916866,0.627960790176143,0.592550709985565,142.659201283071,322.193050278868,171.9816099646,333.665188311437,1611.33925706746,35.3979756908429,0.417595031434941,0.731363134108325
"188",303,4,"median_age log_median_income native log_density",0.656288920590632,0.625736824643133,0.527641729862633,143.751096323201,322.491049074042,172.258612155752,333.963187106611,1620.97147559464,35.6095767151329,0.420091319278116,0.735735056097787
"379",304,4,"asian college pres_swing log_density",0.652907555344249,0.622054893597072,0.589930933561612,145.558805205207,322.980535901205,172.713858145769,334.452673933774,1636.9182894779,35.9598970636939,0.424224099023695,0.742973079828386
"274",305,4,"log_median_income black hispanic log_density",0.651484229195143,0.620505049568045,0.51889579339083,146.319728422385,323.185152250445,172.904251862261,334.657290283014,1643.63081993265,36.1073582447077,0.425963719872603,0.746019798444374
"372",306,4,"asian hispanic college pres_swing",0.643703965331666,0.612033206694481,0.483157138600298,150.479128861423,324.28907529015,173.932357029924,335.761213322719,1680.3232239627,36.9134186818241,0.435472931261297,0.76267393970711
"187",307,4,"median_age log_median_income native pres_swing",0.639731166579611,0.607707270275577,0.517108860356978,152.603023521485,324.84350373559,174.449283262161,336.315641768159,1699.05928992376,37.3250134496686,0.440328574180475,0.771177963836129
"356",308,4,"native asian college pres_swing",0.635996324259539,0.603640441971498,0.565234712082354,154.599704489951,325.359176411027,174.930416894378,336.831314443596,1716.67313256475,37.7119551634594,0.444893381460564,0.779172627344203
"203",309,4,"median_age log_median_income pres_swing log_density",0.635680765358976,0.603296833390885,0.522808644702801,154.768405173189,325.402503198611,174.970856618399,336.87464123118,1718.16133590565,37.7446480836209,0.445279064561252,0.779848100901259
"301",310,4,"log_median_income asian college pres_swing",0.635643736339029,0.603256512902498,0.552693171478296,154.788201226964,325.407584887246,174.975599841613,336.879722919815,1718.33596799841,37.7484844095512,0.445324322252298,0.779927363833703
"317",311,4,"black native asian college",0.634459740883229,0.601967273406182,0.563961940319107,155.421176059835,325.569799181649,175.127026496684,337.041937214218,1723.91979399665,37.8711501586046,0.446771427809387,0.782461780136459
"267",312,4,"log_median_income black asian college",0.633963011043453,0.601426389802871,0.520690465699542,155.686732389273,325.637697673219,175.190419137597,337.109835705788,1726.26241531318,37.9226129725663,0.447378542058002,0.783525061416658
"331",313,4,"black asian hispanic college",0.629589415954136,0.596664030705615,0.477535652403648,158.024896448217,326.231581972417,175.745131769911,337.703720004986,1746.88867181258,38.3757315340091,0.452724047167167,0.792887015165477
"357",314,4,"native asian college log_density",0.609311477060198,0.574583608354438,0.422192891343123,168.865668614592,328.896509422114,178.239478951518,340.368647454682,1842.52120302865,40.4765914245581,0.477508194704202,0.836293211251201
"302",315,4,"log_median_income asian college log_density",0.607702240203822,0.572831328221939,0.43567112162661,169.725981401457,329.102035260524,178.432195308414,340.574173293092,1850.11050461923,40.6433135546344,0.479475039750884,0.839737883360215
"330",316,4,"black native pres_swing log_density",0.607190636443201,0.572274248571485,0.469681756260235,169.999489465435,329.167198830923,178.493307711449,340.639336863492,1852.52327264579,40.6963173547822,0.480100333236088,0.840833003197979
"262",317,4,"log_median_income black native college",0.605777318791213,0.570735302683766,0.509598864347854,170.755062048233,329.346774641156,178.661744733311,340.818912673725,1859.18860215382,40.8427416232049,0.481827721477406,0.843858298000102
"276",318,4,"log_median_income black college pres_swing",0.603367834256603,0.568111641746079,0.482114816803028,172.043194585506,329.651443949198,178.947600570155,341.123581981767,1870.5519417011,41.0923719945231,0.484772647019708,0.849015950300064
"271",319,4,"log_median_income black hispanic college",0.601785507484802,0.566388663705674,0.46804362135513,172.889120994278,329.850517424015,179.134438488562,341.322655456584,1878.01433298208,41.2563061530195,0.486706601963019,0.852403019690484
"242",320,4,"median_age asian hispanic pres_swing",0.599462060263011,0.563858687841945,0.0726244948359619,174.131257194796,330.141402769862,179.407526394089,341.613540802431,1888.97191304625,41.4970227811541,0.489546370789653,0.857376503742853
"326",321,4,"black native college pres_swing",0.59929705057768,0.56367901062903,0.506810099870488,174.219472886404,330.161997036817,179.426864267598,341.634135069386,1889.7501131368,41.5141183169123,0.489748049293946,0.857729717291576
"214",322,4,"median_age black asian log_density",0.598834034113759,0.563174837146093,-0.0110061298326063,174.467005735817,330.219739207206,179.481086325532,341.691877239775,1891.93373922775,41.5620883163685,0.490313958305406,0.858720832982821
"346",323,4,"black hispanic pres_swing log_density",0.598480129456028,0.562789474296564,0.477899915389153,174.656206412629,330.263829268922,179.522491083338,341.735967301491,1893.60278450918,41.5987539806845,0.490746508442632,0.859478388030671
"373",324,4,"asian hispanic college log_density",0.597639530097033,0.561874154994548,0.320138088457244,175.105598541766,330.368397028958,179.620698932993,341.840535061527,1897.56712451729,41.6858427862367,0.491773907659181,0.861277743517287
"296",325,4,"log_median_income asian hispanic college",0.597043341180424,0.561224971507573,0.236488798526211,175.424326606137,330.442428612823,179.690235309397,341.914566645392,1900.37880352848,41.7476098814354,0.492502583001704,0.862553923170152
"342",326,4,"black hispanic college pres_swing",0.596862242227035,0.561027774869438,0.467444818888954,175.521143768054,330.464894834237,179.711338601303,341.937032866805,1901.23288201267,41.7663723172719,0.492723926166957,0.862941576803138
"224",327,4,"median_age black pres_swing log_density",0.594694961273159,0.558667846719662,0.486848349399503,176.679792049045,330.732976404779,179.963200638599,342.205114437348,1911.45396831536,41.9909096162234,0.495372825110583,0.867580777194699
"282",328,4,"log_median_income native asian college",0.594609638769665,0.558574939993635,0.425525329579114,176.725406242178,330.743501011655,179.973090130406,342.215639044224,1911.85635669524,41.9997493028548,0.495477108170409,0.867763415348239
"321",329,4,"black native hispanic college",0.591031511131462,0.55467875656537,0.481867709573386,178.638306103986,331.182883559512,180.38606841307,342.655021592081,1928.73111920662,42.3704548700075,0.499850375283768,0.875422621281146
"292",330,4,"log_median_income native college log_density",0.588839414727499,0.552291807147721,0.479186333095846,179.810220952255,331.450170952848,180.637398676467,342.922308985416,1939.06923733969,42.5975631296483,0.502529604221946,0.880114940695212
"351",331,4,"native asian hispanic college",0.586774853558909,0.550043729430812,0.334479802830428,180.913954293661,331.700607781795,180.872956212087,343.172745814364,1948.80588816181,42.8114583274472,0.505052956761333,0.884534262963785
"314",332,4,"log_median_income college pres_swing log_density",0.584128661885855,0.547162320720153,0.462421034319625,182.328632638743,332.019774574527,181.173260505225,343.491912607096,1961.28555925169,43.085612321978,0.5082871910284,0.890198601693761
"209",333,4,"median_age black native log_density",0.582612548134031,0.5455114413015,0.440380871644283,183.139160959584,332.201724701322,181.344507602074,343.673862733891,1968.43568414638,43.2426865979869,0.510140218947296,0.893443937974936
"308",334,4,"log_median_income hispanic college log_density",0.5817784950065,0.544603250118189,0.420626546010642,183.585053413324,332.301538543391,181.438465390179,343.77367657596,1972.36915155506,43.3290971928398,0.511159617214278,0.895229280843798
"369",335,4,"native college pres_swing log_density",0.581354055920792,0.544141083113752,0.476315627467017,183.811962442429,332.352256147782,181.486211575748,343.824394180351,1974.3708433604,43.373070451454,0.51167837609681,0.896137819244916
"305",336,4,"log_median_income asian pres_swing log_density",0.574840894615396,0.537048974136765,0.459181857333095,187.293958229277,333.124151346232,182.213228413561,344.596289378801,2005.087481038,44.0478549755987,0.519638906581183,0.910079648256172
"383",337,4,"hispanic college pres_swing log_density",0.573379078370434,0.535457218670028,0.427743834833281,188.075458604815,333.295770500681,182.37495704629,344.76790853325,2011.98153414713,44.1993038547209,0.521425570880581,0.913208757328943
"307",338,4,"log_median_income hispanic college pres_swing",0.572204129241361,0.53417782961837,0.392897088343618,188.703597188424,333.433285338892,182.504569646238,344.905423371461,2017.52269687827,44.3210323751399,0.522861619816115,0.915723809403716
"213",339,4,"median_age black asian pres_swing",0.569570027688498,0.531309585705254,-0.334692089601343,190.111812044334,333.740210356993,182.793930334265,345.212348389562,2029.94534990518,44.5939337942134,0.526081077269613,0.921362268475483
"320",340,4,"black native asian log_density",0.56956653464055,0.531305782164154,0.321047004087818,190.113679459814,333.740616117977,182.79431294142,345.212754150545,2029.96182342445,44.5942956852502,0.526085346550439,0.921369745563021
"363",341,4,"native hispanic college log_density",0.569381775824376,0.531104600342099,0.446163242107959,190.212453217952,333.762073461508,182.814546120357,345.234211494077,2030.83316214124,44.6134372946787,0.526311162881318,0.921765233361131
"286",342,4,"log_median_income native hispanic college",0.562743986028356,0.523876784786432,0.403711162625357,193.761076539254,334.52692151656,183.536077753017,345.999059549129,2062.13755866763,45.3011337325314,0.534424017076454,0.935973837448996
"291",343,4,"log_median_income native college pres_swing",0.560972353614965,0.521947673936295,0.420829788378814,194.708207480746,334.729097467955,183.726906779057,346.201235500524,2070.49273189126,45.4846805662386,0.536589345581709,0.939766127401623
"218",344,4,"median_age black hispanic log_density",0.559262774100622,0.520086131798455,0.437476504584086,195.622164373122,334.923420033002,183.910363547917,346.395558065571,2078.55525822231,45.661798519408,0.538678831654796,0.943425589243966
"362",345,4,"native hispanic college pres_swing",0.550835829670015,0.510910125640683,0.408445184655706,200.127286176119,335.87040094197,184.804954674997,347.342538974539,2118.29746429814,46.5348571496142,0.548978430403315,0.961463990694508
"269",346,4,"log_median_income black asian pres_swing",0.550738956013189,0.510804640992139,0.319039044723648,200.179075721796,335.881183548653,184.815146089343,347.353321581222,2118.75432892619,46.5448935729973,0.549096831539436,0.961671354813994
"298",347,4,"log_median_income asian hispanic pres_swing",0.547972697293276,0.507792492608234,0.42494841798342,201.657943011646,336.188107233655,185.105291653069,347.660245266223,2131.80024669759,46.8314869009456,0.552477814419329,0.967592704564993
"334",348,4,"black asian hispanic log_density",0.547487223763033,0.507263865875302,0.172021703241899,201.91748161474,336.241777998296,185.156038382104,347.713916030865,2134.08978227507,46.8817835249244,0.553071170956293,0.968631891010834
"249",349,4,"median_age asian pres_swing log_density",0.546792243143899,0.506507109201134,-0.177364993961049,202.289024629614,336.318510360006,185.228595395978,347.790648392575,2137.36737158538,46.9537857592285,0.553920591713012,0.970119540479928
"311",350,4,"log_median_income hispanic pres_swing log_density",0.539266030232221,0.498311899586196,0.357773312972052,206.312607099109,337.142018339296,186.007668888483,348.614156371865,2172.86164913397,47.7335256981137,0.563119296382841,0.986229869795738
"324",351,4,"black native hispanic log_density",0.537109505091831,0.495963683322216,0.380008115874888,207.465505223534,337.375503824108,186.228680491431,348.847641856677,2183.03201008068,47.9569486600875,0.565755049332207,0.990846046696022
"260",352,4,"log_median_income black native asian",0.532508483392893,0.490953681916706,0.401827261918518,209.925253634436,337.870038235792,186.696974465856,349.342176268361,2204.73083033804,48.4336293520159,0.571378520297575,1.00069482132264
"299",353,4,"log_median_income asian hispanic log_density",0.531522177269613,0.489879704138023,0.305228556090512,210.452541936502,337.975416312499,186.796792522869,349.447554345068,2209.38233617483,48.5358138484304,0.572584005559362,1.00280607124856
"284",354,4,"log_median_income native asian pres_swing",0.531056614177298,0.489372757659725,0.32927418369696,210.701436236818,338.025080553754,186.843840164842,349.497218586323,2211.57797238775,48.5840476868042,0.573153027116636,1.00380263815711
"376",355,4,"asian hispanic pres_swing log_density",0.52972264314275,0.487920211422105,0.307807044418982,211.414589389992,338.167110203539,186.97840033582,349.639248236108,2217.86909631657,48.7222513896705,0.574783436158862,1.00665808656344
"285",356,4,"log_median_income native asian log_density",0.526736487939838,0.484668620201157,0.418280775510796,213.011015357026,338.483595188061,187.278312614629,349.95573322063,2231.95206511099,49.0316267026923,0.578433181406864,1.01305013848538
"261",357,4,"log_median_income black native hispanic",0.525043550088233,0.482825198984965,0.379738032003813,213.916075463828,338.66213389409,187.447545575151,350.134271926659,2239.93610790682,49.2070205259124,0.580502327669938,1.01667397780811
"295",358,4,"log_median_income native pres_swing log_density",0.520053310178105,0.477391382193937,0.367201464691423,216.583903501195,339.184729865483,187.943081876831,350.656867898051,2263.47051524857,49.7240254802245,0.586601509782316,1.02735589835175
"289",359,4,"log_median_income native hispanic log_density",0.51867967347625,0.475895644451917,0.357737980948154,217.318262284011,339.327628520434,188.078627547925,350.799766553002,2269.94870592942,49.866338674194,0.588280399084584,1.03029625359905
"266",360,4,"log_median_income black asian hispanic",0.516470790697178,0.473490416536928,0.404232296982537,218.499151282415,339.556564386192,188.295824456424,351.028702418761,2280.36599007389,50.0951860564525,0.590980144703449,1.0350245052986
"210",361,4,"median_age black asian hispanic",0.51625987528704,0.473260753090332,-0.387101192031449,218.611908595653,339.578369627614,188.316514245322,351.050507660182,2281.36068557275,50.1170375734028,0.591237930204729,1.03547598292155
"264",362,4,"log_median_income black native pres_swing",0.51618692977317,0.473181323530785,0.391948612678808,218.650905936584,339.585908801107,188.32366785707,351.058046833676,2281.70470298836,50.1245949639781,0.591327085832792,1.03563212735492
"228",363,4,"median_age native asian pres_swing",0.513288475069077,0.47002522840855,-0.335809317897878,220.200446412368,339.884557937438,188.60708769645,351.356695970007,2295.37406856922,50.4248842223812,0.594869641582239,1.04183645087564
"273",364,4,"log_median_income black hispanic pres_swing",0.509583960367296,0.465991423511056,0.356316452120815,222.180913957864,340.263682688917,188.967002400073,351.735820721486,2312.84488351306,50.8086838970733,0.599397381773305,1.04976619622052
"319",365,4,"black native asian pres_swing",0.504571170163915,0.460533051956263,-0.0788896057015114,224.860797588884,340.772163643774,189.449933475133,352.244301676343,2336.48564000768,51.3280251345187,0.605524125355215,1.06049638707683
"360",366,4,"native asian pres_swing log_density",0.502903144067781,0.458716756873806,0.169797024779461,225.752539642667,340.940222535391,189.609601556071,352.41236056796,2344.35219678853,51.5008380195011,0.607562823917157,1.06406690122936
"281",367,4,"log_median_income native asian hispanic",0.495869167381119,0.451057537814996,0.311526416596347,229.512968110399,341.642769268016,190.277358351592,353.114907300585,2377.52504530034,52.2295806974112,0.616159906534188,1.07912356812833
"288",368,4,"log_median_income native hispanic pres_swing",0.494430640625999,0.449491142014976,0.301241524354806,230.282017711005,341.78524004695,190.412830105694,353.257378079519,2384.3092631409,52.3786167102486,0.617918105901557,1.08220282459191
"333",369,4,"black asian hispanic pres_swing",0.481817536728617,0.435756873326717,-0.0239933583213483,237.025098769564,343.017349418994,191.585190352626,354.489487451563,2443.79376294667,53.6853749666934,0.633334121776134,1.10920196212177
"353",370,4,"native asian hispanic pres_swing",0.472612198324876,0.425733282620421,0.115637246335378,241.946357131733,343.897785346362,192.423775775954,355.369923378931,2487.20694299691,54.6390777237883,0.644585090936262,1.12890656454108
"204",371,4,"median_age black native asian",0.464963433760761,0.417404627872828,-0.579680562414001,246.035456838933,344.617732755891,193.110015955651,356.08987078846,2523.27918484397,55.4315144092449,0.65393358095907,1.14527922333151
"243",372,4,"median_age asian hispanic log_density",0.462925529457003,0.415185576519847,-0.266869272071473,247.124939175845,344.807816309578,193.291276433166,356.279954342147,2532.89011956293,55.6426478698464,0.656424352885886,1.14964148491418
"225",373,4,"median_age native asian hispanic",0.453799062742588,0.405247868319707,-0.330778621292674,252.004032009316,345.650324372247,194.09505844754,357.122462404816,2575.93133383641,56.5881792654695,0.667578923314615,1.16917725755102
"229",374,4,"median_age native asian log_density",0.448009731752065,0.398943930130027,-0.379852858931736,255.099061469276,346.177498929138,194.598314227739,357.649636961707,2603.23432451841,57.1879726337559,0.674654772303031,1.18156968251562
"217",375,4,"median_age black hispanic pres_swing",0.444647704438038,0.395283055943641,0.286455001077352,256.896432115234,346.481112079612,194.888260174533,357.953250112181,2619.0899390234,57.5362895101364,0.678763916797954,1.1887663121929
"255",376,4,"median_age hispanic pres_swing log_density",0.419847997168193,0.368278930249811,0.243281695981658,270.154583138934,348.665485274988,196.97659375015,360.137623307557,2736.04752490219,60.105619192659,0.709074670127764,1.24185163621196
"205",377,4,"median_age black native hispanic",0.399253038821847,0.345853308939345,0.250036969764748,281.164836812964,350.409668933519,198.646907164986,361.881806966088,2833.17514754926,62.2393233212527,0.734246285884409,1.28593643225729
"233",378,4,"median_age native hispanic log_density",0.383841570129995,0.329071931919328,0.21140601805128,289.40394936338,351.676184212981,199.861301317041,363.148322245549,2905.85698017869,63.8360011985514,0.753082525396673,1.31892564459817
"232",379,4,"median_age native hispanic pres_swing",0.374168632424165,0.318539177528535,0.18290969305943,294.575190602291,352.455025819399,200.608711274651,363.927163851968,2951.47539938501,64.838148751922,0.76490500481491,1.33963117256037
"239",380,4,"median_age native pres_swing log_density",0.371043887064927,0.315136677026254,0.174541792129917,296.245708138349,352.704052197734,200.847785990326,364.176190230303,2966.2119714633,65.161882452262,0.768724138031756,1.34631988537731
"208",381,4,"median_age black native pres_swing",0.352515215911778,0.294961012881714,0.202061929441477,306.151305722382,354.155742813332,202.242397548773,365.6278808459,3053.5948032054,67.0815125613387,0.791370291663382,1.38598166449047
"366",382,4,"native hispanic pres_swing log_density",0.348349599671264,0.290425119642043,0.170421570379407,308.378282380719,354.476389237708,202.550648798283,365.948527270277,3073.24021328573,67.5130838430598,0.796461600401789,1.3948984265095
"323",383,4,"black native hispanic pres_swing",0.326735269425712,0.266889515596886,0.152690710543877,319.933501623976,356.107908684874,204.120264544763,367.580046717443,3175.17528285732,69.7523981891315,0.822879115146352,1.44116525184156
"354",384,4,"native asian hispanic log_density",0.318633092006935,0.258067144629774,-0.0398749622124277,324.265000002974,356.70602508822,204.696167565551,368.178163120789,3213.38585933514,70.5918099091416,0.832781776435968,1.45850846919714
"316",385,4,"black native asian hispanic",0.313187060408702,0.252137021333919,-0.484384538811575,327.176498458322,357.104076584961,205.079576487275,368.57621461753,3239.06982009397,71.1560363528268,0.839438037278254,1.47016604034766
"405",386,5,"median_age log_median_income black biden_margin log_density",0.918329693790124,0.909048977175365,0.893666448956993,5.66169495875541,252.635502458276,112.441523946455,266.019663496273,394.121607713566,8.81094800369751,0.103944026085297,0.182951578149865
"401",387,5,"median_age log_median_income black college biden_margin",0.917632863673554,0.908272961818276,0.892302345827768,6.03422673192559,253.060304440908,112.755505682937,266.444465478905,397.484345268874,8.88612506877088,0.104830900779113,0.184512563720326
"398",388,5,"median_age log_median_income black hispanic biden_margin",0.916546172162672,0.907062782635703,0.888585469072492,6.61518198315837,253.715654066637,113.241003244327,267.099815104634,402.728461830125,9.00336207745601,0.106213962702054,0.186946886990366
"389",389,5,"median_age log_median_income black native biden_margin",0.9158499142036,0.906287404454009,0.886865245967506,6.98740787568136,254.131075132403,113.549457414059,267.5152361704,406.088438288491,9.07847741568894,0.107100109195418,0.188506590857328
"394",390,5,"median_age log_median_income black asian biden_margin",0.915570587330665,0.905976335890968,0.803080575263784,7.13673858455037,254.296769734122,113.672639344961,267.680930772119,407.436403801879,9.10861241416857,0.107455616124608,0.189132317569945
"404",391,5,"median_age log_median_income black biden_margin pres_swing",0.915491672338372,0.905888453285915,0.891254194870004,7.17892726341127,254.343482208125,113.707382372771,267.727643246122,407.817228915418,9.11712610691777,0.107556053387526,0.189309096904439
"467",392,5,"median_age black hispanic college biden_margin",0.915308810455164,0.905684811643251,0.889216646224444,7.27668690378438,254.451556957641,113.787790877885,267.835717995638,408.699677172861,9.13685404256024,0.107788786693428,0.189718730119606
"474",393,5,"median_age black college biden_margin log_density",0.914871347234788,0.905197636693286,0.891424828136978,7.51055875476845,254.709161830015,113.979600142857,268.093322868012,410.810771348106,9.1840494782962,0.108345558064816,0.190698701791865
"471",394,5,"median_age black hispanic biden_margin log_density",0.914446363419512,0.904724359262638,0.888140535289101,7.73775900129742,254.958153506398,114.165195986935,268.342314544395,412.861642861901,9.22989858150864,0.108886446556985,0.191650718054581
"461",395,5,"median_age black asian college biden_margin",0.913878653547465,0.904092136905131,0.802094070450592,8.04126190717239,255.288843471487,114.411992978223,268.673004509484,415.601276614603,9.29114559276557,0.109608986394136,0.192922458321544
"451",396,5,"median_age black native college biden_margin",0.913717775231565,0.903912976962424,0.888157871412458,8.12726893078091,255.382158454151,114.48169763461,268.766319492148,416.377637368607,9.3085018455103,0.109813740614372,0.193282845629367
"473",397,5,"median_age black college biden_margin pres_swing",0.912867536288463,0.902966119957606,0.887582915861565,8.58181447001727,255.872454728083,114.848395170559,269.25661576608,420.480689686482,9.40022932231365,0.110895862905593,0.19518748592844
"455",398,5,"median_age black native biden_margin log_density",0.911530411984578,0.901477049710098,0.88895724051892,9.29665338990721,256.633920857981,115.419420627125,270.018081895978,426.93333575598,9.54448411040924,0.112597657474173,0.198182809601521
"476",399,5,"median_age black biden_margin pres_swing log_density",0.911369358139862,0.901297694292119,0.887531107103173,9.38275425283096,256.724860259486,115.48773987416,270.109021297483,427.710543570589,9.56185929996638,0.112802635094721,0.198543590115581
"596",400,5,"black native hispanic biden_margin log_density",0.909972221830028,0.899741792492531,0.880960723321432,10.1296761416633,257.506891574426,116.076339197502,270.891052612423,434.452793406312,9.71258844439246,0.114580808579965,0.20167334809785
"615",401,5,"black hispanic biden_margin pres_swing log_density",0.90931086333946,0.899005279628035,0.881117914280466,10.4832444581499,257.87285700922,116.352455712968,271.257018047217,437.644353272733,9.78393867610611,0.11542253756796,0.203154872842735
"470",402,5,"median_age black hispanic biden_margin pres_swing",0.908731736341444,0.898360342743881,0.884664836684275,10.7928510643103,258.191134228242,116.592940138613,271.575295266239,440.439083378698,9.84641741659152,0.116159608292707,0.204452188882714
"448",403,5,"median_age black native hispanic biden_margin",0.908440980027705,0.898036545939945,0.88097536012178,10.9482920570889,258.350167690364,116.713224275849,271.734328728361,441.842204673837,9.87778547287768,0.11652966178292,0.205103518955101
"458",404,5,"median_age black asian hispanic biden_margin",0.908321310845361,0.89790327798688,0.860655954347801,11.012268299838,258.415475862971,116.762643205357,271.799636900968,442.419699882659,9.89069590498221,0.116681968014995,0.205371592711425
"465",405,5,"median_age black asian biden_margin log_density",0.90754339468003,0.897036962257306,0.823175724284532,11.4281494185756,258.83794826062,117.08265920366,272.222109298617,446.173739557239,9.9746208858236,0.117672043134508,0.207114221051155
"613",406,5,"black hispanic college biden_margin log_density",0.906671746047978,0.896066262644339,0.871310704088776,11.8941407739412,259.307122676215,117.438720470747,272.691283714212,450.380109977142,10.0686581330303,0.118781414120756,0.209066821699134
"541",407,5,"log_median_income black hispanic biden_margin log_density",0.90661221585014,0.895999967651293,0.868495902100541,11.9259661638464,259.339005422046,117.46294217229,272.723166460043,450.667388651216,10.0750805098051,0.118857179827094,0.209200176698611
"606",408,5,"black asian hispanic biden_margin log_density",0.906481876198177,0.895854816675242,0.802925613362318,11.9956469375469,259.408740870498,117.515932360821,272.792901908495,451.296377026117,10.0891421186023,0.119023066656866,0.209492153625463
"464",409,5,"median_age black asian biden_margin pres_swing",0.905980340055274,0.895296287788827,0.849026809178349,12.2637727607312,259.67617355982,117.71929191114,273.060334597817,453.716671991825,10.1432500200193,0.119661385384197,0.210615656561862
"454",410,5,"median_age black native biden_margin pres_swing",0.90428071335782,0.893403521693936,0.877613568406079,13.172408785889,260.571968645594,118.402134034095,273.956129683591,461.918668991711,10.3266131436798,0.121824546635502,0.214423030392023
"444",411,5,"median_age black native asian biden_margin",0.902910454370685,0.891877551458263,0.832652565475579,13.9049618114286,261.282663296305,118.945704562011,274.666824334303,468.531215216355,10.4744426455825,0.123568512619128,0.217492579850135
"601",412,5,"black native biden_margin pres_swing log_density",0.899096024099718,0.887629663201959,0.87614050596055,15.9441912285978,263.209444669674,120.427505685931,276.593605707671,486.93875475761,10.8859599808408,0.128423242054904,0.226037375017459
"611",413,5,"black asian biden_margin pres_swing log_density",0.89876130551503,0.887256908414465,0.767674422609471,16.1231348547443,263.375030139564,120.55540220413,276.759191177561,488.554027588718,10.9220708782089,0.128849247526326,0.22678718600932
"546",414,5,"log_median_income black biden_margin pres_swing log_density",0.898602998483229,0.887080611947232,0.872993263874173,16.207767246284,263.453154116302,120.615774651243,276.837315154299,489.317979932981,10.9391497296366,0.129050729203163,0.227141813323019
"616",415,5,"black college biden_margin pres_swing log_density",0.898107653500337,0.886528977761739,0.872076282770354,16.4725832185274,263.696819595118,120.804198515664,277.080980633115,491.70839782279,10.9925897017721,0.129681168272299,0.228251447295933
"612",416,5,"black hispanic college biden_margin pres_swing",0.894654767756354,0.882683718637758,0.862564508845731,18.3185276146923,265.363122266196,122.097782154777,278.747283304193,508.371208871551,11.3651020402805,0.134075750128276,0.235986338045692
"592",417,5,"black native hispanic college biden_margin",0.894220781376106,0.88220041562339,0.854221732340315,18.5505407150469,265.568682062673,122.257971301395,278.95284310067,510.46552463755,11.4119223793748,0.134628096430411,0.236958521166421
"595",418,5,"black native hispanic biden_margin pres_swing",0.894170021137967,0.882143887176372,0.861022806435326,18.57767760404,265.59266979086,122.276673211622,278.976830828857,510.710481557532,11.4173986147369,0.13469270036986,0.237072230372443
"602",419,5,"black asian hispanic college biden_margin",0.894064382205568,0.882026243819838,0.710364846087226,18.6341531464519,265.642554636571,122.315571494047,279.026715674568,511.220270093981,11.4287954024278,0.134827149920186,0.237308874635129
"537",420,5,"log_median_income black hispanic college biden_margin",0.893947361924177,0.881895925779197,0.85995139166497,18.6967132624504,265.697755946096,122.358624504304,279.081916984093,511.784982332463,11.4414200595715,0.134976084823775,0.237571014525987
"540",421,5,"log_median_income black hispanic biden_margin pres_swing",0.893854332959619,0.881792325341394,0.862340016907992,18.7464474003686,265.741596527418,122.392823822557,279.125757565415,512.233918142515,11.4514564290625,0.135094485324122,0.23777941090246
"518",422,5,"log_median_income black native hispanic biden_margin",0.893645023652438,0.88155923088567,0.850370026851277,18.8583460762305,265.840094758544,122.469682790137,279.224255796541,513.243995421314,11.4740376278829,0.135360878987806,0.238248289615509
"528",423,5,"log_median_income black asian hispanic biden_margin",0.8935370546439,0.881438992671616,0.700767107201135,18.9160672987235,265.890827806277,122.509282136318,279.274988844274,513.765028354865,11.4856857943267,0.135498294089582,0.238490153536683
"605",424,5,"black asian hispanic biden_margin pres_swing",0.893313118341972,0.881189609062651,0.789542517792643,19.0357857001684,265.995888358029,122.591312257553,279.380049396026,514.845692055505,11.5098450169866,0.135783303928399,0.238991798525469
"583",425,5,"black native asian hispanic biden_margin",0.893046847917927,0.880893080635873,0.780574330222533,19.1781363116787,266.120523501198,122.688671110803,279.504684539195,516.130650230409,11.5385714289478,0.136122193559002,0.239588277179149
